rxcui,ingredient_rxcui,ndc11,name,tty,ingredient_name
1805422,236685,00456122130,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule [Namzaric],SBD,memantine hydrochloride
1805425,236685,69238155203,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
1805425,236685,69238155209,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
1805427,236685,00456120730,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule [Namzaric],SBD,memantine hydrochloride
1858970,236685,NA,{7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule) } Pack,GPCK,memantine hydrochloride
1858971,236685,00456122929,{7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule [Namzaric]) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 21 MG Extended Release Oral Capsule [Namzaric]) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 28 MG Extended Release Oral Capsule [Namzaric]) / 7 (24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule [Namzaric]) } Pack [Namzaric Titration Pack],BPCK,memantine hydrochloride
996561,236685,00378110491,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00527122205,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00527122206,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00591387544,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00591387545,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00591387560,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00615831905,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00615831939,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00832111360,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00904650606,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,00904650661,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,27241007105,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,27241007106,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,29300017205,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,29300017216,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,31722080802,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,31722080832,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,31722080860,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,33342029809,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,33342029812,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,33342029815,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,42292000601,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,42292000606,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,43353016518,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,43353016553,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,43353017018,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,46708045210,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,46708045220,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,46708045230,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,46708045231,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,46708045242,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,46708045260,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,46708045271,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,47335032208,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,47335032213,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,47335032218,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,47335032283,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,47335032286,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,47335032288,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090420300,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090443400,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090443401,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090443402,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090487700,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090583200,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090583201,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090583202,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090640000,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090640001,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090640002,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090735601,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50090735602,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50268058811,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,50268058813,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,52605007210,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,52605007213,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,52605007216,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,53746016910,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,53746016930,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,53746016960,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55111059701,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55111059705,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55111059730,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55111059760,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55111059778,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55111059779,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55154266700,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,55154763700,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,60687018411,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,60687018457,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,61442019305,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,61442019360,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62135089660,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62332007610,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62332007620,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62332007630,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62332007631,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62332007642,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62332007660,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62332007671,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,62980012207,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,63629251101,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,63629251201,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,63629739701,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,64679012202,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,64679012203,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,65162016906,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,65862065303,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,65862065310,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,65862065360,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,65862065378,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,65862065399,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,68180023007,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,68180023011,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,68788864703,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,68788864706,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,68788864709,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,70771112000,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,70771112001,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,70771112002,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,70771112004,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,70771112005,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,70771112006,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335160301,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335160302,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335160303,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335160304,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335186301,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335186302,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335186303,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335186304,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335189901,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335189902,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335189903,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335189904,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335190801,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335190802,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335190803,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71335190804,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71610001118,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,71610088580,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72162200405,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72162200406,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72189053860,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72578000401,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72578000405,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72578000410,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72578000414,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72578000430,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72578000477,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72603011901,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72603011902,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72606051502,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996561,236685,72606051504,memantine hydrochloride 10 MG Oral Tablet,SCD,memantine hydrochloride
996563,236685,00456321011,memantine hydrochloride 10 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996563,236685,00456321060,memantine hydrochloride 10 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996563,236685,00456321063,memantine hydrochloride 10 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996563,236685,43353089718,memantine hydrochloride 10 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996563,236685,68071079930,memantine hydrochloride 10 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996571,236685,00378110391,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00527122106,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00591387044,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00591387045,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00591387060,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00615819239,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00832111260,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00904650506,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,00904650561,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,27241007005,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,27241007006,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,29300017105,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,29300017116,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,31722080702,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,31722080732,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,31722080760,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,33342029709,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,33342029712,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,33342029715,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,42292000501,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,42292000506,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,46708045110,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,46708045120,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,46708045130,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,46708045131,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,46708045142,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,46708045160,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,46708045191,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,47335032108,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,47335032118,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,47335032186,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,47335032188,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50090592600,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50090592601,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50090629100,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50090629101,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50090734800,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50090734801,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50268058711,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,50268058713,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,52605007110,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,52605007113,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,52605007116,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,53746017310,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,53746017330,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,53746017360,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55111059601,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55111059605,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55111059630,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55111059660,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55111059678,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55111059679,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55154266600,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,55154415100,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,60687017311,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,60687017357,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,61442019205,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,61442019260,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62135089560,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62332007510,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62332007520,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62332007530,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62332007531,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62332007542,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62332007560,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62332007591,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,62980012107,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,63629251301,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,63629251401,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,63629733301,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,64679012102,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,64679012103,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,65162017306,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,65862065203,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,65862065210,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,65862065260,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,65862065278,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,65862065299,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,67046147103,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,68180022907,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,68180022911,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70518333800,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70518333801,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70518333802,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70771111900,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70771111901,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70771111902,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70771111904,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70771111905,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,70771111906,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71335173201,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71335173202,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71335201301,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71335201302,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71610091160,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71610091170,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71610091180,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,71610097980,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72162200305,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72162200306,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72189029430,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72189029460,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72189029490,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72578000301,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72578000305,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72578000310,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72578000314,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72578000330,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72578000377,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72603011801,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72606051402,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996571,236685,72606051404,memantine hydrochloride 5 MG Oral Tablet,SCD,memantine hydrochloride
996572,236685,00591390087,{21 (memantine hydrochloride 10 MG Oral Tablet) / 28 (memantine hydrochloride 5 MG Oral Tablet) } Pack,GPCK,memantine hydrochloride
996574,236685,00456320511,memantine hydrochloride 5 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996574,236685,63629338303,memantine hydrochloride 5 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996574,236685,68071079830,memantine hydrochloride 5 MG Oral Tablet [Namenda],SBD,memantine hydrochloride
996594,236685,00378543677,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,00378543693,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,10370034709,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,10370034711,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,16571085303,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,16571085309,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,16714096001,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,16714096002,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,33342022007,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,33342022012,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,43975026403,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,43975026409,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,51407005590,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,59651040530,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,59651040590,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,60505620903,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,60505620909,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,63629198201,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
996594,236685,63629198301,24 HR memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,memantine hydrochloride
